properties{
}

tile{
  layer = 0,
  x = 240,
  y = 120,
  width = 32,
  height = 24,
  pattern = "window.2-1",
}

tile{
  layer = 0,
  x = 192,
  y = 120,
  width = 32,
  height = 24,
  pattern = "window.2-1",
}

tile{
  layer = 0,
  x = 144,
  y = 120,
  width = 32,
  height = 24,
  pattern = "window.2-1",
}

tile{
  layer = 0,
  x = 128,
  y = 16,
  width = 32,
  height = 16,
  pattern = "painting",
}

tile{
  layer = 0,
  x = 40,
  y = 56,
  width = 16,
  height = 16,
  pattern = "bug_cage",
}

tile{
  layer = 0,
  x = 256,
  y = 96,
  width = 16,
  height = 16,
  pattern = "seat.2",
}

tile{
  layer = 0,
  x = 96,
  y = 56,
  width = 16,
  height = 16,
  pattern = "table_piece.1",
}

tile{
  layer = 0,
  x = 48,
  y = 80,
  width = 8,
  height = 8,
  pattern = "table_piece.2",
}

tile{
  layer = 0,
  x = 72,
  y = 120,
  width = 16,
  height = 56,
  pattern = "carpet.5",
}

tile{
  layer = 0,
  x = 88,
  y = 120,
  width = 8,
  height = 56,
  pattern = "carpet.6",
}

tile{
  layer = 0,
  x = 88,
  y = 176,
  width = 8,
  height = 8,
  pattern = "carpet.9",
}

tile{
  layer = 0,
  x = 72,
  y = 176,
  width = 16,
  height = 8,
  pattern = "carpet.8",
}

tile{
  layer = 0,
  x = 64,
  y = 176,
  width = 8,
  height = 8,
  pattern = "carpet.7",
}

tile{
  layer = 0,
  x = 64,
  y = 120,
  width = 8,
  height = 56,
  pattern = "carpet.4",
}

tile{
  layer = 0,
  x = 64,
  y = 112,
  width = 8,
  height = 8,
  pattern = "carpet.1",
}

tile{
  layer = 0,
  x = 72,
  y = 112,
  width = 16,
  height = 8,
  pattern = "carpet.2",
}

tile{
  layer = 0,
  x = 88,
  y = 112,
  width = 8,
  height = 8,
  pattern = "carpet.3",
}

tile{
  layer = 0,
  x = 120,
  y = 152,
  width = 24,
  height = 32,
  pattern = "window.4-1",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 16,
  height = 240,
  pattern = "945",
}

tile{
  layer = 0,
  x = 304,
  y = 0,
  width = 16,
  height = 240,
  pattern = "945",
}

tile{
  layer = 0,
  x = 16,
  y = 0,
  width = 288,
  height = 16,
  pattern = "945",
}

tile{
  layer = 0,
  x = 16,
  y = 224,
  width = 288,
  height = 16,
  pattern = "945",
}

tile{
  layer = 0,
  x = 144,
  y = 144,
  width = 160,
  height = 80,
  pattern = "945",
}

destination{
  name = "from_castle",
  layer = 0,
  x = 80,
  y = 197,
  direction = 1,
}

teletransporter{
  name = "to_castle",
  layer = 0,
  x = 72,
  y = 200,
  width = 16,
  height = 16,
  destination_map = "castle",
  destination = "from_library",
}

npc{
  layer = 0,
  x = 72,
  y = 69,
  direction = 3,
  subtype = 1,
  sprite = "npc/static_villager1",
}

npc{
  layer = 0,
  x = 72,
  y = 93,
  direction = 3,
  subtype = 0,
  behavior = "dialog#library",
}

tile{
  layer = 1,
  x = 136,
  y = 64,
  width = 32,
  height = 8,
  pattern = "book_case.2b",
}

tile{
  layer = 1,
  x = 184,
  y = 64,
  width = 32,
  height = 8,
  pattern = "book_case.2b",
}

tile{
  layer = 1,
  x = 232,
  y = 64,
  width = 32,
  height = 8,
  pattern = "book_case.2b",
}

tile{
  layer = 1,
  x = 64,
  y = 216,
  width = 32,
  height = 8,
  pattern = "door_top.2-1",
}

tile{
  layer = 1,
  x = 136,
  y = 56,
  width = 8,
  height = 16,
  pattern = "wine_bottle",
}

tile{
  layer = 1,
  x = 200,
  y = 56,
  width = 8,
  height = 16,
  pattern = "wine_bottle",
}

tile{
  layer = 1,
  x = 152,
  y = 64,
  width = 8,
  height = 8,
  pattern = "table_piece.2",
}

